Site,Date,EnteroCount,FourDayRainTotal,SampleCount
Piermont Pier,5/17/2011,189,2,187
Piermont Pier,6/2/2011,10,0.2,187
Piermont Pier,10/27/2009,161,0.6,187
Piermont Pier,7/18/2011,<10,0,187
Piermont Pier,8/17/2011,<10,3.4,187
Piermont Pier,9/15/2011,52,0,187
Piermont Pier,10/20/2011,20,0.1,187
Piermont Pier,11/7/2011,262,0,187
Piermont Pier,12/5/2011,465,0,187
Piermont Pier,1/3/2012,1246,0.1,187
Piermont Pier,2/6/2012,448,0,187
Piermont Pier,3/5/2012,259,0.2,187
Piermont Pier,4/9/2012,657,0,187
Piermont Pier,5/16/2012,41,0.6,187
Piermont Pier,6/2/2012,97,0.7,187
Piermont Pier,6/12/2012,20,0,187
Piermont Pier,7/14/2012,20,0,187
Piermont Pier,7/17/2012,<10,0.2,187
Piermont Pier,8/4/2012,<10,0.1,187
Piermont Pier,8/14/2012,<10,0,187
Piermont Pier,9/8/2012,20,0.8,187
Piermont Pier,9/11/2012,20,1.4,187
Piermont Pier,10/6/2012,20,0.8,187
Piermont Pier,10/11/2012,20,0.1,187
Piermont Pier,11/6/2012,97,0,187
Piermont Pier,11/8/2012,888,0.1,187
Piermont Pier,12/10/2012,880,0.6,187
Piermont Pier,5/30/2013,10,0.4,187
Piermont Pier,6/20/2013,52,0.5,187
Piermont Pier,7/18/2013,10,0,187
Piermont Pier,11/17/2009,624,0,187
Piermont Pier,9/19/2013,10,0,187
Piermont Pier,10/17/2013,63,0,187
Piermont Pier,11/10/2009,908,0,187
Piermont Pier,11/4/2009,1904,0.1,187
Piermont Pier,10/20/2009,364,0,187
Piermont Pier,10/13/2009,41,0.1,187
Piermont Pier,10/6/2009,31,0.4,187
Piermont Pier,9/29/2009,20,1.2,187
Piermont Pier,9/22/2009,31,0,187
Piermont Pier,9/15/2009,<10,0,187
Piermont Pier,9/8/2009,<10,0,187
Piermont Pier,8/29/2009,<10,1.3,187
Piermont Pier,8/22/2009,144,2.6,187
Piermont Pier,8/21/2009,<10,0,187
Piermont Pier,7/29/2009,10,0.2,187
Piermont Pier,7/19/2009,<10,0.1,187
Piermont Pier,7/13/2009,10,0.2,187
Piermont Pier,7/6/2009,<10,0,187
Piermont Pier,4/18/2007,1104,8.5,187
Piermont Pier,6/29/2009,<10,0.7,187
Piermont Pier,6/23/2009,20,0.7,187
Piermont Pier,6/16/2009,20,0.6,187
Piermont Pier,6/9/2009,197,0.1,187
Piermont Pier,6/6/2009,<10,1.6,187
Piermont Pier,6/4/2009,14,0.1,187
Piermont Pier,5/27/2009,20,0.1,187
Piermont Pier,5/19/2009,<10,0.2,187
Piermont Pier,5/13/2009,75,0,187
Piermont Pier,5/5/2009,183,0.6,187
Piermont Pier,4/29/2009,108,0,187
Piermont Pier,4/22/2009,203,1.3,187
Piermont Pier,4/13/2009,473,0.4,187
Piermont Pier,4/8/2009,364,0.4,187
Piermont Pier,3/31/2009,336,0.4,187
Piermont Pier,3/25/2009,280,0,187
Piermont Pier,3/17/2009,253,0,187
Piermont Pier,3/10/2009,213,0.1,187
Piermont Pier,3/5/2009,341,0.3,187
Piermont Pier,2/26/2009,210,0,187
Piermont Pier,2/16/2009,340,0,187
Piermont Pier,2/11/2009,930,0,187
Piermont Pier,2/6/2009,290,0,187
Piermont Pier,12/6/2006,132,0,187
Piermont Pier,10/28/2006,1275,2.5,187
Piermont Pier,10/18/2006,1120,1.1,187
Piermont Pier,10/17/2006,200,1.1,187
Piermont Pier,2/5/2009,75,0.2,187
Piermont Pier,1/27/2009,987,0,187
Piermont Pier,10/21/2008,432,0,187
Piermont Pier,9/28/2008,860,1.9,187
Piermont Pier,9/27/2008,301,1.7,187
Piermont Pier,9/26/2008,80,1.7,187
Piermont Pier,9/23/2008,10,0,187
Piermont Pier,9/19/2008,<10,0,187
Piermont Pier,9/10/2008,40,0.6,187
Piermont Pier,9/8/2008,50,4.8,187
Piermont Pier,9/7/2008,130,4.8,187
Piermont Pier,9/6/2008,1620,4.8,187
Piermont Pier,9/5/2008,<10,0,187
Piermont Pier,8/28/2008,20,0,187
Piermont Pier,8/22/2008,99,0,187
Piermont Pier,8/21/2008,30,0,187
Piermont Pier,8/16/2008,12030,1,187
Piermont Pier,8/6/2008,934,1.6,187
Piermont Pier,7/31/2008,13,0,187
Piermont Pier,7/25/2008,11,1.7,187
Piermont Pier,7/23/2008,250,0.9,187
Piermont Pier,7/20/2008,<10,0,187
Piermont Pier,6/28/2011,10,0,187
Piermont Pier,7/15/2008,<10,1.1,187
Piermont Pier,7/11/2008,<10,0.1,187
Piermont Pier,7/10/2008,20,0.1,187
Piermont Pier,7/3/2008,727,0,187
Piermont Pier,7/1/2008,41,0.1,187
Piermont Pier,6/25/2008,1248,0.1,187
Piermont Pier,6/20/2008,5,0.6,187
Piermont Pier,6/19/2008,11,1.5,187
Piermont Pier,6/9/2008,4,0.2,187
Piermont Pier,5/29/2008,15,0.6,187
Piermont Pier,5/20/2008,31,0.3,187
Piermont Pier,5/19/2008,30,1.2,187
Piermont Pier,4/25/2007,333,0,187
Piermont Pier,9/9/2007,35,0,187
Piermont Pier,9/6/2007,21,0,187
Piermont Pier,8/23/2007,7,1.4,187
Piermont Pier,8/16/2007,<10,0,187
Piermont Pier,7/16/2007,83,0,187
Piermont Pier,7/11/2007,43,0,187
Piermont Pier,6/18/2007,11,0,187
Piermont Pier,8/15/2013,20,1.1,187
Piermont Pier,5/16/2008,10,0.9,187
Orangetown STP Outfall,6/6/2009,<10,1.6,57
Orangetown STP Outfall,10/17/2013,41,0,57
Orangetown STP Outfall,9/19/2013,31,0,57
Orangetown STP Outfall,8/15/2013,30,1.1,57
Orangetown STP Outfall,7/18/2013,20,0,57
Orangetown STP Outfall,6/20/2013,30,0.5,57
Orangetown STP Outfall,5/30/2013,10,0.4,57
Orangetown STP Outfall,11/8/2012,>24196,0.1,57
Orangetown STP Outfall,10/11/2012,51,0.1,57
Orangetown STP Outfall,9/11/2012,10,1.4,57
Orangetown STP Outfall,8/14/2012,10,0,57
Orangetown STP Outfall,7/17/2012,<10,0.2,57
Orangetown STP Outfall,6/12/2012,20,0,57
Orangetown STP Outfall,5/16/2012,20,0.6,57
Orangetown STP Outfall,10/20/2011,10,0.1,57
Orangetown STP Outfall,9/15/2011,<10,0,57
Orangetown STP Outfall,8/17/2011,<10,3.4,57
Orangetown STP Outfall,7/18/2011,<10,0,57
Orangetown STP Outfall,6/28/2011,10,0,57
Orangetown STP Outfall,5/17/2011,538,2,57
Orangetown STP Outfall,10/13/2010,<10,0.3,57
Orangetown STP Outfall,9/12/2010,51,0,57
Orangetown STP Outfall,8/18/2010,97,0.5,57
Orangetown STP Outfall,7/22/2010,120,1.5,57
Orangetown STP Outfall,6/16/2010,134,0,57
Orangetown STP Outfall,5/22/2010,<10,0,57
Orangetown STP Outfall,10/20/2009,1553,0,57
Orangetown STP Outfall,9/15/2009,81,0,57
Orangetown STP Outfall,8/21/2009,<10,0,57
Orangetown STP Outfall,7/29/2009,216,0.2,57
Orangetown STP Outfall,6/23/2009,31,0.7,57
Orangetown STP Outfall,9/26/2006,7,0.1,57
Orangetown STP Outfall,5/13/2009,1396,0,57
Orangetown STP Outfall,10/21/2008,10112,0,57
Orangetown STP Outfall,9/23/2008,63,0,57
Orangetown STP Outfall,8/21/2008,74,0,57
Orangetown STP Outfall,7/20/2008,80,0,57
Orangetown STP Outfall,7/15/2008,158,1.1,57
Orangetown STP Outfall,6/25/2008,1217,0.1,57
Orangetown STP Outfall,5/20/2008,222,0.3,57
Orangetown STP Outfall,5/19/2008,364,1.2,57
Orangetown STP Outfall,9/9/2007,1,0,57
Orangetown STP Outfall,9/6/2007,3,0,57
Orangetown STP Outfall,8/23/2007,324,1.4,57
Orangetown STP Outfall,8/16/2007,4,0.1,57
Orangetown STP Outfall,7/16/2007,5,0,57
Orangetown STP Outfall,7/11/2007,11,0,57
Orangetown STP Outfall,6/20/2007,2,0.4,57
Orangetown STP Outfall,6/18/2007,16,0,57
Orangetown STP Outfall,5/21/2007,179,0.2,57
Orangetown STP Outfall,4/25/2007,1500,0,57
Orangetown STP Outfall,4/18/2007,584,8.5,57
Orangetown STP Outfall,12/6/2006,142,0,57
Orangetown STP Outfall,11/10/2006,335,3.6,57
Orangetown STP Outfall,10/19/2006,1500,1.2,57
Orangetown STP Outfall,10/18/2006,1500,1.1,57
Orangetown STP Outfall,10/17/2006,1500,1.1,57
Irvington Beach,10/17/2013,<10,0,36
Irvington Beach,9/19/2013,<10,0,36
Irvington Beach,8/15/2013,10,1.1,36
Irvington Beach,7/18/2013,<10,0,36
Irvington Beach,6/20/2013,10,0.5,36
Irvington Beach,10/11/2012,<10,0.1,36
Irvington Beach,9/11/2012,<10,1.4,36
Irvington Beach,8/14/2012,10,0,36
Irvington Beach,7/17/2012,<10,0.2,36
Irvington Beach,6/12/2012,10,0,36
Irvington Beach,5/16/2012,<10,0.6,36
Irvington Beach,10/20/2011,52,0.1,36
Irvington Beach,9/15/2011,464,0,36
Irvington Beach,8/17/2011,<10,3.4,36
Irvington Beach,7/18/2011,<10,0,36
Irvington Beach,6/28/2011,<10,0,36
Irvington Beach,5/17/2011,120,2,36
Irvington Beach,10/13/2010,<10,0.3,36
Irvington Beach,9/12/2010,<10,0,36
Irvington Beach,8/18/2010,10,0.5,36
Irvington Beach,7/22/2010,31,1.5,36
Irvington Beach,6/16/2010,<10,0,36
Irvington Beach,5/22/2010,20,0,36
Irvington Beach,10/20/2009,10,0,36
Irvington Beach,9/15/2009,10,0,36
Irvington Beach,8/21/2009,<10,0,36
Irvington Beach,7/29/2009,<10,0.2,36
Irvington Beach,6/23/2009,<10,0.7,36
Irvington Beach,6/6/2009,<10,1.6,36
Irvington Beach,5/13/2009,<10,0,36
Irvington Beach,10/21/2008,10,0,36
Irvington Beach,10/20/2008,40,0,36
Irvington Beach,10/19/2008,10,0,36
Irvington Beach,8/21/2008,<10,0,36
Irvington Beach,7/20/2008,<10,0,36
Irvington Beach,5/30/2013,20,0.4,36
Upper Sparkill Creek,3/5/2009,9,0.3,165
Upper Sparkill Creek,10/13/2009,517,0.1,165
Upper Sparkill Creek,6/21/2010,1046,0,165
Upper Sparkill Creek,8/2/2007,282,0,165
Upper Sparkill Creek,8/3/2007,187,0,165
Upper Sparkill Creek,8/6/2007,320,0,165
Upper Sparkill Creek,5/12/2008,231,1,165
Upper Sparkill Creek,5/21/2008,1300,0.5,165
Upper Sparkill Creek,5/29/2008,104,0.6,165
Upper Sparkill Creek,6/5/2008,1300,0.5,165
Upper Sparkill Creek,6/9/2008,457,0.2,165
Upper Sparkill Creek,6/12/2008,1046,0.3,165
Upper Sparkill Creek,6/19/2008,435,1.5,165
Upper Sparkill Creek,6/20/2008,139,0.6,165
Upper Sparkill Creek,7/1/2008,259,0.1,165
Upper Sparkill Creek,7/3/2008,1300,0,165
Upper Sparkill Creek,7/10/2008,387,0.1,165
Upper Sparkill Creek,7/11/2008,63,0.1,165
Upper Sparkill Creek,7/20/2008,60,0,165
Upper Sparkill Creek,7/23/2008,8160,0.9,165
Upper Sparkill Creek,7/25/2008,298,1.7,165
Upper Sparkill Creek,7/31/2008,60,0,165
Upper Sparkill Creek,8/6/2008,>24196,1.6,165
Upper Sparkill Creek,8/16/2008,15530,1,165
Upper Sparkill Creek,8/22/2008,20,0,165
Upper Sparkill Creek,8/28/2008,40,0,165
Upper Sparkill Creek,9/5/2008,240,0,165
Upper Sparkill Creek,9/6/2008,>24196,4.8,165
Upper Sparkill Creek,9/7/2008,1240,4.8,165
Upper Sparkill Creek,9/8/2008,130,4.8,165
Upper Sparkill Creek,9/10/2008,300,0.6,165
Upper Sparkill Creek,9/19/2008,85,0,165
Upper Sparkill Creek,9/6/2010,980,0,165
Upper Sparkill Creek,9/8/2009,76,0,165
Upper Sparkill Creek,9/22/2009,649,0,165
Upper Sparkill Creek,9/29/2009,>2420,1.2,165
Upper Sparkill Creek,10/6/2009,1300,0.4,165
Upper Sparkill Creek,9/20/2010,>2420,0,165
Upper Sparkill Creek,10/27/2009,1203,0.6,165
Upper Sparkill Creek,11/4/2009,154,0.1,165
Upper Sparkill Creek,11/10/2009,326,0,165
Upper Sparkill Creek,11/17/2009,126,0,165
Upper Sparkill Creek,11/23/2009,260,0.4,165
Upper Sparkill Creek,12/1/2009,1300,0.2,165
Upper Sparkill Creek,12/8/2009,435,0,165
Upper Sparkill Creek,6/29/2007,1500,2,165
Upper Sparkill Creek,12/15/2009,770,1.1,165
Upper Sparkill Creek,12/21/2009,411,0,165
Upper Sparkill Creek,12/28/2009,1986,1.5,165
Upper Sparkill Creek,1/5/2010,1986,0,165
Upper Sparkill Creek,1/12/2010,161,0,165
Upper Sparkill Creek,1/19/2010,517,0.3,165
Upper Sparkill Creek,1/26/2010,1120,1.3,165
Upper Sparkill Creek,2/2/2010,48,0,165
Upper Sparkill Creek,2/8/2010,111,0,165
Upper Sparkill Creek,2/15/2010,88,0.1,165
Upper Sparkill Creek,2/22/2010,261,0,165
Upper Sparkill Creek,3/1/2010,138,0.1,165
Upper Sparkill Creek,3/8/2010,44,0,165
Upper Sparkill Creek,3/17/2010,88,0.7,165
Upper Sparkill Creek,3/22/2010,144,1.2,165
Upper Sparkill Creek,3/29/2010,1553,2,165
Upper Sparkill Creek,4/6/2010,185,0,165
Upper Sparkill Creek,7/27/2007,308,0,165
Upper Sparkill Creek,4/12/2010,79,0.3,165
Upper Sparkill Creek,4/19/2010,236,0.2,165
Upper Sparkill Creek,4/26/2010,>2420,1.4,165
Upper Sparkill Creek,5/3/2010,>2420,1.2,165
Upper Sparkill Creek,5/10/2010,1300,0.1,165
Upper Sparkill Creek,7/26/2007,320,1.1,165
Upper Sparkill Creek,5/17/2010,411,0,165
Upper Sparkill Creek,5/24/2010,488,0,165
Upper Sparkill Creek,6/1/2010,1553,0,165
Upper Sparkill Creek,6/8/2010,>2420,0.3,165
Upper Sparkill Creek,8/1/2007,134,0,165
Upper Sparkill Creek,6/28/2010,1414,0,165
Upper Sparkill Creek,7/6/2010,1733,0,165
Upper Sparkill Creek,7/26/2010,>2420,0.8,165
Upper Sparkill Creek,8/3/2010,1553,0,165
Upper Sparkill Creek,8/10/2010,1553,0,165
Upper Sparkill Creek,8/24/2010,>2420,2.3,165
Upper Sparkill Creek,8/29/2010,1733,0,165
Upper Sparkill Creek,7/24/2007,1500,1.1,165
Upper Sparkill Creek,7/23/2007,1500,1.1,165
Upper Sparkill Creek,7/20/2007,1500,0.1,165
Upper Sparkill Creek,7/18/2007,1500,0,165
Upper Sparkill Creek,7/10/2007,250,0,165
Upper Sparkill Creek,7/9/2007,221,0,165
Upper Sparkill Creek,7/2/2007,179,0,165
Upper Sparkill Creek,7/30/2007,530,0,165
Upper Sparkill Creek,6/26/2007,1500,0,165
Upper Sparkill Creek,6/25/2007,149,0,165
Upper Sparkill Creek,10/28/2006,1500,3.2,165
Upper Sparkill Creek,10/19/2006,1500,1.1,165
Upper Sparkill Creek,10/18/2006,1500,1.1,165
Upper Sparkill Creek,10/17/2006,1058,1,165
Upper Sparkill Creek,10/15/2006,320,0.4,165
Upper Sparkill Creek,10/14/2006,1090,2.1,165
Upper Sparkill Creek,10/13/2006,1500,2.1,165
Upper Sparkill Creek,8/22/2009,>2420,2.6,165
Upper Sparkill Creek,7/19/2009,78,0.1,165
Upper Sparkill Creek,7/13/2009,261,0.2,165
Upper Sparkill Creek,7/6/2009,52,0,165
Upper Sparkill Creek,6/29/2009,197,0.7,165
Upper Sparkill Creek,6/16/2009,528,0.6,165
Upper Sparkill Creek,6/9/2009,12030,0.8,165
Upper Sparkill Creek,6/4/2009,>2420,0.8,165
Upper Sparkill Creek,5/27/2009,159,0.1,165
Upper Sparkill Creek,5/19/2009,73,0.2,165
Upper Sparkill Creek,7/14/2012,>2420,0,165
Upper Sparkill Creek,5/14/2009,77,0,165
Upper Sparkill Creek,5/5/2009,219,0.6,165
Upper Sparkill Creek,4/29/2009,48,0,165
Upper Sparkill Creek,4/22/2009,649,1.3,165
Upper Sparkill Creek,4/13/2009,12,0.4,165
Upper Sparkill Creek,4/8/2009,11,0.4,165
Upper Sparkill Creek,3/31/2009,12,0.4,165
Upper Sparkill Creek,3/25/2009,7,0,165
Upper Sparkill Creek,3/17/2009,50,0,165
Upper Sparkill Creek,3/10/2009,12,0.1,165
Upper Sparkill Creek,12/10/2012,2420,0.6,165
Upper Sparkill Creek,2/26/2009,10,0,165
Upper Sparkill Creek,2/16/2009,7,0,165
Upper Sparkill Creek,2/11/2009,19,0,165
Upper Sparkill Creek,2/5/2009,3,0,165
Upper Sparkill Creek,1/27/2009,17,0,165
Upper Sparkill Creek,9/28/2008,226,0,165
Upper Sparkill Creek,9/27/2008,1095,1.7,165
Upper Sparkill Creek,9/26/2008,2220,1.7,165
Upper Sparkill Creek,11/8/2012,1935,0.1,165
Upper Sparkill Creek,11/6/2012,197,0,165
Upper Sparkill Creek,10/6/2012,>2420,0.8,165
Upper Sparkill Creek,9/8/2012,>2420,0.8,165
Upper Sparkill Creek,5/12/2012,770,0.7,165
Upper Sparkill Creek,8/4/2012,>2420,0.1,165
Upper Sparkill Creek,6/26/2012,>2420,0.7,165
Upper Sparkill Creek,6/2/2012,>2420,0.7,165
Upper Sparkill Creek,9/27/2010,>2420,0.2,165
Upper Sparkill Creek,4/9/2012,41,0,165
Upper Sparkill Creek,3/5/2012,9,0.2,165
Upper Sparkill Creek,2/6/2012,19,0,165
Upper Sparkill Creek,1/3/2012,1785,0.1,165
Upper Sparkill Creek,12/5/2011,179,0,165
Upper Sparkill Creek,11/7/2011,400,0,165
Upper Sparkill Creek,8/29/2009,>2420,1.3,165
Upper Sparkill Creek,6/14/2011,>2420,0.5,165
Upper Sparkill Creek,6/2/2011,921,0.2,165
Upper Sparkill Creek,5/2/2011,161,0.4,165
Upper Sparkill Creek,4/4/2011,225,0.2,165
Upper Sparkill Creek,3/7/2011,>2420,2.3,165
Upper Sparkill Creek,2/7/2011,146,0.4,165
Upper Sparkill Creek,10/4/2010,763,2,165
Upper Sparkill Creek,10/18/2010,1733,0,165
Upper Sparkill Creek,10/25/2010,365,0,165
Upper Sparkill Creek,11/1/2010,249,0,165
Upper Sparkill Creek,11/8/2010,411,0,165
Upper Sparkill Creek,11/16/2010,488,0,165
Upper Sparkill Creek,11/22/2010,435,0,165
Upper Sparkill Creek,11/29/2010,326,0.1,165
Upper Sparkill Creek,12/6/2010,461,0,165
Upper Sparkill Creek,12/13/2010,>2420,1.2,165
Upper Sparkill Creek,12/20/2010,194,0,165
Upper Sparkill Creek,12/29/2010,162,0.1,165
Upper Sparkill Creek,1/3/2011,548,0.1,165
Upper Sparkill Creek,1/11/2011,68,0,165
Yonkers mid-channel,9/23/2008,10,0,52
Yonkers mid-channel,10/18/2006,73,1.1,52
Yonkers mid-channel,11/10/2006,6,3.6,52
Yonkers mid-channel,12/13/2006,112,0.2,52
Yonkers mid-channel,4/18/2007,<10,8.5,52
Yonkers mid-channel,5/23/2007,3,0,52
Yonkers mid-channel,6/28/2007,2,0.7,52
Yonkers mid-channel,7/11/2007,59,0,52
Yonkers mid-channel,8/16/2007,<10,0,52
Yonkers mid-channel,9/6/2007,<10,0,52
Yonkers mid-channel,5/19/2008,<10,1,52
Yonkers mid-channel,6/24/2008,410,0.2,52
Yonkers mid-channel,7/2/2008,20,0.6,52
Yonkers mid-channel,7/14/2008,<10,0.5,52
Yonkers mid-channel,8/19/2008,<10,0,52
Yonkers mid-channel,10/16/2013,<10,0,52
Yonkers mid-channel,9/26/2006,1,0.1,52
Yonkers mid-channel,10/20/2008,<10,0,52
Yonkers mid-channel,10/21/2008,41,0,52
Yonkers mid-channel,5/13/2009,10,0,52
Yonkers mid-channel,6/6/2009,<10,1.9,52
Yonkers mid-channel,6/23/2009,<10,0.8,52
Yonkers mid-channel,7/29/2009,<10,2,52
Yonkers mid-channel,8/21/2009,<10,0.6,52
Yonkers mid-channel,9/15/2009,<10,0,52
Yonkers mid-channel,10/19/2009,20,0.4,52
Yonkers mid-channel,5/22/2010,<10,0,52
Yonkers mid-channel,6/16/2010,20,0.3,52
Yonkers mid-channel,7/22/2010,<10,0.1,52
Yonkers mid-channel,8/18/2010,<10,0.3,52
Yonkers mid-channel,9/12/2010,10,0,52
Yonkers mid-channel,10/13/2010,10,1.2,52
Yonkers mid-channel,9/18/2013,10,0,52
Yonkers mid-channel,6/28/2011,<10,0,52
Yonkers mid-channel,7/18/2011,<10,0,52
Yonkers mid-channel,8/17/2011,10,6.4,52
Yonkers mid-channel,9/15/2011,<10,0,52
Yonkers mid-channel,10/21/2011,<10,1.1,52
Yonkers mid-channel,5/16/2012,<10,0.6,52
Yonkers mid-channel,6/12/2012,<10,0,52
Yonkers mid-channel,8/13/2012,109,0.2,52
Yonkers mid-channel,9/10/2012,<10,0.4,52
Yonkers mid-channel,10/10/2012,<10,0.5,52
Yonkers mid-channel,11/8/2012,41,1.2,52
Yonkers mid-channel,5/31/2013,<10,0.5,52
Yonkers mid-channel,6/19/2013,10,0.2,52
Yonkers mid-channel,7/17/2013,<10,0,52
Yonkers mid-channel,8/14/2013,10,1,52
Yonkers mid-channel,5/17/2011,20,1.8,52
Yonkers mid-channel,6/18/2007,4,0,52
Yonkers mid-channel,7/16/2012,<10,0.3,52
Yonkers mid-channel,10/19/2008,<10,0,52
Saw Mill River,5/17/2011,>24196,1.8,50
Saw Mill River,8/14/2013,959,1,50
Saw Mill River,7/17/2013,41,0,50
Saw Mill River,6/19/2013,31,0.2,50
Saw Mill River,5/31/2013,121,0.5,50
Saw Mill River,11/8/2012,134,1.2,50
Saw Mill River,10/10/2012,<10,0.5,50
Saw Mill River,9/10/2012,404,0.4,50
Saw Mill River,8/13/2012,368,0.2,50
Saw Mill River,7/16/2012,958,0.3,50
Saw Mill River,6/12/2012,98,0,50
Saw Mill River,5/16/2012,10,0.6,50
Saw Mill River,9/15/2011,75,0,50
Saw Mill River,8/17/2011,24196,6.4,50
Saw Mill River,7/18/2011,10,0,50
Saw Mill River,6/28/2011,959,0,50
Saw Mill River,9/18/2013,41,0,50
Saw Mill River,10/13/2010,816,1.2,50
Saw Mill River,9/12/2010,<10,0,50
Saw Mill River,8/18/2010,85,0.3,50
Saw Mill River,7/22/2010,1274,0.1,50
Saw Mill River,6/16/2010,51,0.3,50
Saw Mill River,5/22/2010,41,0,50
Saw Mill River,10/19/2009,148,0.4,50
Saw Mill River,9/15/2009,<10,0,50
Saw Mill River,8/21/2009,10,0.6,50
Saw Mill River,7/29/2009,86,2,50
Saw Mill River,6/23/2009,20,0.8,50
Saw Mill River,6/6/2009,10,1.9,50
Saw Mill River,10/21/2008,10,0,50
Saw Mill River,10/20/2008,20,0,50
Saw Mill River,10/19/2008,10,0,50
Saw Mill River,10/16/2013,86,0,50
Saw Mill River,8/19/2008,20,0,50
Saw Mill River,7/2/2008,6488,0.6,50
Saw Mill River,6/24/2008,1427,0.2,50
Saw Mill River,5/19/2008,109,1,50
Saw Mill River,9/6/2007,123,0,50
Saw Mill River,8/16/2007,134,0,50
Saw Mill River,7/11/2007,11,0,50
Saw Mill River,6/28/2007,11,0.7,50
Saw Mill River,6/18/2007,19,0,50
Saw Mill River,5/23/2007,115,0,50
Saw Mill River,4/18/2007,1496,8.5,50
Saw Mill River,12/13/2006,1500,0.2,50
Saw Mill River,11/10/2006,1500,3.6,50
Saw Mill River,5/13/2009,246,0,50
Saw Mill River,10/21/2011,31,1.1,50
Saw Mill River,9/23/2008,31,0,50
Saw Mill River,7/14/2008,4229,0.5,50
Yonkers STP Outfall,6/28/2011,<10,0,51
Yonkers STP Outfall,8/14/2013,75,1,51
Yonkers STP Outfall,7/17/2013,20,0,51
Yonkers STP Outfall,6/19/2013,41,0.2,51
Yonkers STP Outfall,5/31/2013,20,0.5,51
Yonkers STP Outfall,11/8/2012,2400,1.2,51
Yonkers STP Outfall,10/10/2012,<10,0.5,51
Yonkers STP Outfall,9/10/2012,30,0.4,51
Yonkers STP Outfall,8/13/2012,<10,0.2,51
Yonkers STP Outfall,7/16/2012,<10,0.3,51
Yonkers STP Outfall,6/12/2012,<10,0,51
Yonkers STP Outfall,9/26/2006,23,0.1,51
Yonkers STP Outfall,5/16/2012,10,0.6,51
Yonkers STP Outfall,10/21/2011,85,1.1,51
Yonkers STP Outfall,9/15/2011,20,0,51
Yonkers STP Outfall,8/17/2011,<10,6.4,51
Yonkers STP Outfall,7/18/2011,<10,0,51
Yonkers STP Outfall,9/18/2013,41,0,51
Yonkers STP Outfall,5/17/2011,20,1.8,51
Yonkers STP Outfall,10/13/2010,31,1.2,51
Yonkers STP Outfall,9/12/2010,10,0,51
Yonkers STP Outfall,8/18/2010,<10,0.3,51
Yonkers STP Outfall,7/22/2010,<10,0.1,51
Yonkers STP Outfall,6/16/2010,<10,0.3,51
Yonkers STP Outfall,5/22/2010,41,0,51
Yonkers STP Outfall,10/19/2009,10,0.4,51
Yonkers STP Outfall,9/15/2009,<10,0,51
Yonkers STP Outfall,8/21/2009,<10,0.6,51
Yonkers STP Outfall,7/29/2009,<10,2,51
Yonkers STP Outfall,6/23/2009,<10,0.8,51
Yonkers STP Outfall,6/6/2009,10,1.9,51
Yonkers STP Outfall,5/13/2009,10,0,51
Yonkers STP Outfall,10/21/2008,<10,0,51
Yonkers STP Outfall,10/16/2013,31,0,51
Yonkers STP Outfall,5/23/2007,6,0,51
Yonkers STP Outfall,10/19/2008,20,0,51
Yonkers STP Outfall,9/23/2008,<10,0,51
Yonkers STP Outfall,8/19/2008,10,0,51
Yonkers STP Outfall,7/14/2008,15,0.5,51
Yonkers STP Outfall,7/2/2008,15,0.6,51
Yonkers STP Outfall,6/24/2008,13,0.2,51
Yonkers STP Outfall,5/19/2008,20,1,51
Yonkers STP Outfall,9/6/2007,18,0,51
Yonkers STP Outfall,8/16/2007,<10,0,51
Yonkers STP Outfall,7/11/2007,<10,0,51
Yonkers STP Outfall,6/18/2007,3,0,51
Yonkers STP Outfall,4/18/2007,103,8.5,51
Yonkers STP Outfall,12/13/2006,40,0.2,51
Yonkers STP Outfall,11/10/2006,22,3.6,51
Yonkers STP Outfall,10/18/2006,12,1.1,51
Yonkers STP Outfall,10/20/2008,10,0,51
Dyckman Street Beach,6/27/2011,<10,0,38
Dyckman Street Beach,5/15/2012,10,0.5,38
Dyckman Street Beach,7/2/2008,15,0.6,38
Dyckman Street Beach,7/14/2008,79,0.5,38
Dyckman Street Beach,8/19/2008,10,0,38
Dyckman Street Beach,9/24/2008,<10,0,38
Dyckman Street Beach,10/20/2008,10,0,38
Dyckman Street Beach,5/12/2009,52,0.6,38
Dyckman Street Beach,6/6/2009,20,1.9,38
Dyckman Street Beach,6/22/2009,41,0.8,38
Dyckman Street Beach,7/28/2009,<10,2,38
Dyckman Street Beach,8/14/2013,10,1,38
Dyckman Street Beach,9/18/2013,10,0,38
Dyckman Street Beach,10/16/2013,10,0,38
Dyckman Street Beach,8/20/2009,<10,0.6,38
Dyckman Street Beach,5/21/2010,<10,1.1,38
Dyckman Street Beach,9/14/2009,<10,0.8,38
Dyckman Street Beach,10/19/2009,10,0.4,38
Dyckman Street Beach,6/15/2010,20,0.3,38
Dyckman Street Beach,7/21/2010,<10,0.1,38
Dyckman Street Beach,8/17/2010,41,0.3,38
Dyckman Street Beach,9/11/2010,30,0,38
Dyckman Street Beach,10/12/2010,41,1.2,38
Dyckman Street Beach,5/16/2011,75,1.1,38
Dyckman Street Beach,7/19/2011,<10,0.1,38
Dyckman Street Beach,5/19/2008,<10,1,38
Dyckman Street Beach,8/16/2011,144,6.4,38
Dyckman Street Beach,9/14/2011,52,0,38
Dyckman Street Beach,10/21/2011,97,1.1,38
